"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00844","969","1","1",".TAU_application"
"100.0","0.14","969","1","60.1875","MG_MPI"
"65.8","638","638","1","0","MPI_Finalize()"
"33.8","327","327","1","0","MPI_Init()"
"0.1","0.056","0.951","2","122","ZRAN3"
"0.1","0.0994","0.922","34","510","COMM3"
"0.1","0.888","0.888","7","0","MPI_Bcast()"
"0.1","0.758","0.758","88","0","MPI_Allreduce()"
"0.1","0.0189","0.726","6","36","MG3P"
"0.1","0.487","0.487","174","0","MPI_Wait()"
"0.0","0.0206","0.437","14","14","RESID"
"0.0","0.0766","0.404","168","168","TAKE3"
"0.0","0.388","0.388","6","0","MPI_Barrier()"
"0.0","0.0777","0.284","168","168","GIVE3"
"0.0","0.00494","0.251","12","12","PSINV"
"0.0","0.209","0.209","174","0","MPI_Send()"
"0.0","0.0149","0.199","6","6","INTERP"
"0.0","0.00956","0.184","6","18","COMM3_EX"
"0.0","0.00331","0.163","6","6","TAKE3_EX"
"0.0","0.0758","0.138","174","174","READY"
"0.0","0.00387","0.125","4","8","NORM2U3"
"0.0","0.00244","0.0812","6","6","RPRJ3"
"0.0","0.0621","0.0621","174","0","MPI_Irecv()"
"0.0","0.0339","0.0339","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0301","0.0329","1","2","GET_ACTIVE_NPROCS"
"0.0","0.00931","0.0147","6","33.75","POWER"
"0.0","0.0121","0.0121","0.0625","0","PRINT_RESULTS"
"0.0","0.00881","0.00881","2","0","TIMER_START"
"0.0","0.0085","0.0085","1","0","MPI_Reduce()"
"0.0","0.00762","0.00762","1","0","ALLOC_SPACE"
"0.0","0.00694","0.00694","41.75","0","RANDLC"
"0.0","0.00337","0.00662","6","6","GIVE3_EX"
"0.0","0.006","0.006","2","0","SETUP"
"0.0","0.00513","0.00513","16","0","ZERO3"
"0.0","0.00381","0.00381","16","0","BUBBLE"
"0.0","0.00337","0.00337","17","0","TIMER_CLEAR"
"0.0","0.00237","0.00237","1","0","MPI_Comm_size()"
"0.0","0.00112","0.00112","2","0","TIMER_STOP"
"0.0","0.00112","0.00112","4","0","VRANLC"
"0.0","0.000438","0.000438","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","1.0625","0","TIMER_READ"
