Name,#Call
.TAU_application,1
int_main(int_char_**),1
void_CalcKinematicsForElems(Domain,32
Real_t_CalcElemVolume(const,6.9206E+07
MPI_Finalize(),1
MPI_Allreduce(),31
void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t),1
void_CommSend(Domain,97
MPI_Waitall(),97
MPI_Init(),1
void_CommSyncPosVel(Domain,32
void_CommSBN(Domain,33
MPI_Wait(),439
void_Domain::BuildMesh(Int_t_Int_t_Int_t),1
void_CommMonoQ(Domain,32
void_Domain::CreateRegionIndexSets(Int_t_Int_t),1
void_Domain::SetupElementConnectivities(Int_t),1
void_Domain::SetupBoundaryConditions(Int_t),1
MPI_Isend(),439
void_Domain::SetupCommBuffers(Int_t),1
MPI_Barrier(),1
void_CommRecv(Domain,97
void_Domain::~Domain(),1
MPI_Irecv(),439
MPI_Comm_rank(),293
MPI_Reduce(),1
void_Domain::SetupSymmetryPlanes(Int_t),1
void_VerifyAndWriteFinalOutput(Real_t_Domain,0.125
void_InitMeshDecomp(Int_t_Int_t_Int_t,1
void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts,1
StrToInt,2
MPI_Comm_size(),1
