%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00567,1,391,1,1,1391865,.TAU_application
100.0,0.405,1,391,1,1009,1391860,CG
37.2,0.0438,518,1,3.00391,518069,INITIALIZE_MPI
37.2,517,517,1,0,517114,MPI_Init()
28.9,401,401,1,0,401818,MPI_Finalize()
19.6,52,272,76,77064,3587,CONJ_GRAD
14.2,5,197,1,28001,197755,MAKEA
13.6,88,189,14000,737607,14,SPRNVC
12.6,175,175,25992,0,7,MPI_Wait()
4.9,67,67,491739,0,0,RANDLC
2.8,38,38,25992,0,1,MPI_Send()
2.4,33,33,245869,0,0,ICNVRT
0.5,7,7,25992,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,0.877,0.877,1,0,877,MPI_Bcast()
0.0,0.482,0.482,1,0,482,MPI_Barrier()
0.0,0.38,0.38,1,0,380,SPARSE
0.0,0.112,0.112,1,0,112,MPI_Reduce()
0.0,0.0532,0.0532,1,0,53,ALLOC_SPACE
0.0,0.0306,0.0311,1,2,31,GET_ACTIVE_NPROCS
0.0,0.0229,0.0229,1,0,23,TIMER_START
0.0,0.00216,0.00216,0.00390625,0,552,CHECK_TIMER_FLAG
0.0,0.00142,0.00142,9,0,0,TIMER_CLEAR
0.0,0.000809,0.000809,1,0,1,TIMER_STOP
0.0,0.000551,0.000551,0.00390625,0,141,PRINT_RESULTS
0.0,0.000395,0.000395,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000328,0.000328,1,0,0,MPI_Comm_size()
0.0,0.000285,0.000285,1,0,0,SETUP_PROC_INFO
0.0,0.00018,0.00018,1,0,0,MPI_Comm_rank()
0.0,0.000141,0.000141,1,0,0,TIMER_READ
