Name,#Call
.TAU_application,1
int_main(int_char_**),1
MPI_Init(),1
MPI_Finalize(),1
void_CalcKinematicsForElems(Domain,256
MPI_Allreduce(),255
Real_t_CalcElemVolume(const,1.05267E+06
void_CommSend(Domain,769
MPI_Waitall(),769
MPI_Wait(),6782.62
void_CommSyncPosVel(Domain,256
void_CommMonoQ(Domain,256
void_CommSBN(Domain,257
MPI_Isend(),6782.62
void_CommRecv(Domain,769
MPI_Irecv(),6782.62
void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t),1
MPI_Comm_rank(),2309
MPI_Barrier(),1
MPI_Reduce(),1
void_Domain::SetupCommBuffers(Int_t),1
void_Domain::CreateRegionIndexSets(Int_t_Int_t),1
void_Domain::BuildMesh(Int_t_Int_t_Int_t),1
void_Domain::SetupElementConnectivities(Int_t),1
void_InitMeshDecomp(Int_t_Int_t_Int_t,1
void_Domain::SetupBoundaryConditions(Int_t),1
void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts,1
StrToInt,2
void_Domain::~Domain(),1
void_VerifyAndWriteFinalOutput(Real_t_Domain,0.015625
void_Domain::SetupSymmetryPlanes(Int_t),1
MPI_Comm_size(),1
