%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00589,1,358,1,1,1358611,.TAU_application
100.0,0.383,1,358,1,1009,1358606,CG
39.2,0.0338,533,1,3.00391,533146,INITIALIZE_MPI
39.2,532,532,1,0,532292,MPI_Init()
29.3,397,397,1,0,397511,MPI_Finalize()
19.3,44,262,76,77064,3448,CONJ_GRAD
13.0,176,176,25992,0,7,MPI_Wait()
12.1,4,164,1,28001,164480,MAKEA
11.6,74,157,14000,590394,11,SPRNVC
4.1,55,55,393597,0,0,RANDLC
2.5,34,34,25992,0,1,MPI_Send()
2.0,27,27,196798,0,0,ICNVRT
0.6,7,7,25992,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,0.791,0.791,1,0,791,MPI_Bcast()
0.0,0.304,0.304,1,0,304,MPI_Barrier()
0.0,0.285,0.285,1,0,285,SPARSE
0.0,0.113,0.113,1,0,113,MPI_Reduce()
0.0,0.0533,0.0533,1,0,53,ALLOC_SPACE
0.0,0.0272,0.0278,1,2,28,GET_ACTIVE_NPROCS
0.0,0.0232,0.0232,1,0,23,TIMER_START
0.0,0.00164,0.00164,0.00390625,0,421,CHECK_TIMER_FLAG
0.0,0.00153,0.00153,9,0,0,TIMER_CLEAR
0.0,0.000812,0.000812,1,0,1,TIMER_STOP
0.0,0.000445,0.000445,0.00390625,0,114,PRINT_RESULTS
0.0,0.000367,0.000367,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000363,0.000363,1,0,0,MPI_Comm_size()
0.0,0.000281,0.000281,1,0,0,SETUP_PROC_INFO
0.0,0.000246,0.000246,1,0,0,MPI_Comm_rank()
0.0,0.000137,0.000137,1,0,0,TIMER_READ
