"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00702","968","1","1",".TAU_application"
"100.0","0.137","968","1","60.0469","MG_MPI"
"62.3","603","603","1","0","MPI_Finalize()"
"36.8","355","355","1","0","MPI_Init()"
"0.4","0.0607","3","6","156","MG3P"
"0.4","0.272","3","106","1729.5","COMM3"
"0.2","0.255","2","2","1425.66","ZRAN3"
"0.2","2","2","591","0","MPI_Wait()"
"0.2","0.279","2","573","573","TAKE3"
"0.2","0.262","1","38","38","RESID"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","0.126","1","36","36","PSINV"
"0.1","0.0568","1","30","30","RPRJ3"
"0.1","1","1","6","0","MPI_Barrier()"
"0.1","0.978","0.978","7","0","MPI_Bcast()"
"0.1","0.275","0.963","573","573","GIVE3"
"0.1","0.702","0.702","591","0","MPI_Send()"
"0.1","0.316","0.504","591","591","READY"
"0.0","0.077","0.42","30","30","INTERP"
"0.0","0.0182","0.343","30","54","COMM3_EX"
"0.0","0.00777","0.288","18","18","TAKE3_EX"
"0.0","0.0296","0.256","4","8","NORM2U3"
"0.0","0.189","0.189","591","0","MPI_Irecv()"
"0.0","0.096","0.096","44.5","0","ZERO3"
"0.0","0.0955","0.0955","627.406","0","RANDLC"
"0.0","0.0945","0.0945","512","0","VRANLC"
"0.0","0.0485","0.0485","273.656","0","BUBBLE"
"0.0","0.0159","0.0285","6","81.4062","POWER"
"0.0","0.0266","0.0273","1","2","GET_ACTIVE_NPROCS"
"0.0","0.008","0.0221","18","18","GIVE3_EX"
"0.0","0.0215","0.0215","1","0","ALLOC_SPACE"
"0.0","0.011","0.011","2","0","SETUP"
"0.0","0.0107","0.0107","1","0","MPI_Reduce()"
"0.0","0.00861","0.00861","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00838","0.00838","2","0","TIMER_START"
"0.0","0.00272","0.00272","17","0","TIMER_CLEAR"
"0.0","0.00192","0.00192","0.015625","0","PRINT_RESULTS"
"0.0","0.00106","0.00106","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.000203","0.000203","1","0","MPI_Comm_rank()"
"0.0","0.000203","0.000203","1.01562","0","TIMER_READ"
